,game_id,preview_link,ER,CTR,features
0,bfbf7a2b7ac635e67877b1ab87fd6629,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/bfbf7a2b7ac635e67877b1ab87fd6629/b7a604b3b08f0862ef0e/index.html,0.2092687099914451,0.0584383020148086,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
1,945010afbf9a55bbdffcb0895f946155,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/945010afbf9a55bbdffcb0895f946155/b577a96a173578426456/index.html,0.2745519713261649,0.0747311827956989,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
2,e68e20f592457b875ce29757ab855dfe,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/e68e20f592457b875ce29757ab855dfe/fd863cd05d916c06190e/index.html,0.1036884084375885,0.0422284303008218,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
5,84327cf26d2a91e2730ae7ddbfca6d59,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/84327cf26d2a91e2730ae7ddbfca6d59/91e424f0eec275d6e730/index.html,0.037748417897191,0.0045076051959586,"         xmin        ymin        xmax        ymax  confidence  class    name
0    4.733934  280.032532  593.974670  900.000000    0.746122      0  person
1  493.305695  354.099487  557.606323  464.719604    0.268257      0  person"
6,08b7a12a72fb5100b27197c39bab1b70,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/08b7a12a72fb5100b27197c39bab1b70/1a0e258dc22f9e599b5a/index.html,0.0940641753658177,0.004465753114126,"         xmin       ymin        xmax        ymax  confidence  class    name
0  294.265564   0.000000  436.224548  121.520943    0.913738      0  person
1  216.544281  25.810486  307.070038  124.087494    0.863887      0  person
2   24.609982  52.783775  109.770988  123.843033    0.846009      0  person
3  477.361298  35.158104  582.001831  460.980103    0.672072     39  bottle
4  528.950562   9.239511  600.000000  124.569702    0.531929      0  person"
8,bb631902fce625cf0dc87d80c027c905,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/bb631902fce625cf0dc87d80c027c905/120778d80e4f5d5400c1/index.html,0.067083454845922,0.0127758335763585,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
10,bcc5ae4665b6b8c2ff25dfdc65fbc65a,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/bcc5ae4665b6b8c2ff25dfdc65fbc65a/a44f36bebcd4015d97c1/index.html,0.1277645768598062,0.1095694654459048,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
14,7fc571f85358c5d37efafde99b6896d7,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/7fc571f85358c5d37efafde99b6896d7/036c038eab1c4bba5dbf/index.html,0.120489716486944,0.0478719859243165,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
16,79c36d2adb94900291f5ddf1f6580c43,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/79c36d2adb94900291f5ddf1f6580c43/7b89168d79fd1a2b918a/index.html,0.1457034512430718,0.0152589486826897,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
17,c7ecd71b4632aea2ffca69a1d079b290,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/c7ecd71b4632aea2ffca69a1d079b290/24b49a34c4ecbd4cb281/index.html,0.0842459494350241,0.004482093384198,"         xmin        ymin        xmax        ymax  confidence  class  \
0  139.856628   35.033768  508.834015  887.771179    0.609615      0   
1  170.732376  237.529877  305.243561  435.868561    0.598215     67   
2  418.992493   45.065186  600.000000  895.632385    0.288719      0   

         name  
0      person  
1  cell phone  
2      person  "
19,8fa19496d906812e1f44a983d347ee63,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/8fa19496d906812e1f44a983d347ee63/059d6f5b45977a6811f6/index.html,0.1240950177783489,0.0084179411386711,"         xmin       ymin        xmax        ymax  confidence  class    name
0  122.566887  10.108546  506.970093  495.229645    0.335409      0  person"
20,3ef8b18ef78ad050d1a76b801d97a08c,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/3ef8b18ef78ad050d1a76b801d97a08c/2252d7c73a75a5e16e7b/index.html,0.2456034690436039,0.0766883481891913,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
22,7f25293ac6d5c570749cea2af84e8439,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/7f25293ac6d5c570749cea2af84e8439/9ab943018e9056118f17/index.html,0.1217214472735305,0.0481558242429361,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
23,3c23316180b7da3e712c0596fa01ff74,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/3c23316180b7da3e712c0596fa01ff74/4f303e2f88d3e72eebb3/index.html,0.1025708486807487,0.0042315016662908,"        xmin        ymin        xmax        ymax  confidence  class  \
0  98.928314  279.066467  246.799271  416.690704    0.445226     77   

         name  
0  teddy bear  "
24,459c60702cfaae32207a161b693df47c,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/459c60702cfaae32207a161b693df47c/1133512ed61b5c680644/index.html,0.0243485577555152,0.0023664904945965,"         xmin        ymin        xmax        ymax  confidence  class    name
0    7.091231  277.621002  595.017212  900.000000    0.793349      0  person
1  494.074646  354.303375  557.267639  464.508423    0.325486      0  person
2    9.925360  575.630737  580.788025  898.153076    0.258065     73    book"
27,61eb910425767fd90074a958328bee6a,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/61eb910425767fd90074a958328bee6a/178dfbe31740c8b88e34/index.html,0.0702700494341626,0.0215222453732075,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
29,3a5bb9945be02e4181eee1dec5c25edc,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/3a5bb9945be02e4181eee1dec5c25edc/205aa99e383077f39e28/index.html,0.1056049077799466,0.043221925666255,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
30,e656e46e3a4dc66fc0baa433c94bfd1a,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/e656e46e3a4dc66fc0baa433c94bfd1a/3ff9ff9852442759be4d/index.html,0.1932543299908842,0.0604679428745062,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
31,4264eae0ad6e1cbcea3d73d88becb787,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/4264eae0ad6e1cbcea3d73d88becb787/113449c4219fb9961ed8/index.html,0.0555351825502765,0.0072609390814545,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
33,6a3dbf08b82e45b3f3e79844f3a9aa18,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/6a3dbf08b82e45b3f3e79844f3a9aa18/7832c3a93ede399220fb/index.html,0.4297014544526665,0.1650931360040826,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
36,29383bc5de5a62c642fb9434d71863e7,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/29383bc5de5a62c642fb9434d71863e7/ac293152ebf5810e98ca/index.html,0.1907356059370412,0.0507910618169955,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
37,9278a3d31c76eaa929d2326e1b2062e1,https://s3.ap-east-1.amazonaws.com/a.futureadlabs.com-ap-east-1-backup/ap-east-1/games/9278a3d31c76eaa929d2326e1b2062e1/486d816a3ade8419111b/index.html,0.1855328166207921,0.0562011263258513,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
38,b768aedc20d9c135b355b7cd8e8beff3,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/b768aedc20d9c135b355b7cd8e8beff3/7d0934c26ecd4f13644e/index.html,0.0677416640285953,0.0379754038252701,"         xmin        ymin        xmax        ymax  confidence  class    name
0  393.878967  180.453384  439.464264  331.284729    0.876433      0  person
1  425.386139  322.578247  503.184113  446.073914    0.865704      0  person
2  455.235718  366.837341  599.850891  494.946259    0.522776     57   couch
3  315.089142  330.871979  372.947083  411.428253    0.487554     56   chair
4  243.507065  187.278915  283.536316  275.326996    0.391893      0  person"
39,ee11627c036ee9772446b6e3ac9da649,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/ee11627c036ee9772446b6e3ac9da649/5f54e65e50a97cd8f5b6/index.html,0.0751211433800468,0.0060210818788399,"        xmin        ymin        xmax        ymax  confidence  class name
0  37.765293  280.395172  548.702942  553.837341    0.873262      2  car"
40,07f93a53c25007301d276ec20e7be491,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/07f93a53c25007301d276ec20e7be491/086e9fa6f7a69a309adb/index.html,0.4404208115651614,0.0204322622199957,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
41,2a6bbf47edb9f1cb3a722784c5e73e83,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/2a6bbf47edb9f1cb3a722784c5e73e83/17df26299d57ba88938b/index.html,0.0996852871754524,0.0110906009804514,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
44,3a9208f5502fa4ad01ddf92a77a0e8a3,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/3a9208f5502fa4ad01ddf92a77a0e8a3/0e2efa87c2916c635822/index.html,0.0966204962508484,0.0075983160488756,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
45,404c5d32b088d0869fd7774ce7582f89,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/404c5d32b088d0869fd7774ce7582f89/0885fd04285674d08539/index.html,0.0802469135802469,0.0092592592592592,"         xmin        ymin       xmax        ymax  confidence  class     name
0  404.999298  223.209793  437.86731  248.130905    0.255161     26  handbag"
46,b1e8cf36fefced5b9f20d291026b06db,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/b1e8cf36fefced5b9f20d291026b06db/7a940a71e23147ecd60f/index.html,0.1441546749873916,0.0348744585479895,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
47,b285c9ac9aa1669a7350e4c4594ea571,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/b285c9ac9aa1669a7350e4c4594ea571/fc0fbf7062a2bfb1cfca/index.html,0.1220954983003462,0.0484607808876322,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
48,b8595cc38764f2c30d986c4c8080671c,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/b8595cc38764f2c30d986c4c8080671c/aee990eda80a2b868610/index.html,0.1501737019940037,0.0208632751154047,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
49,42dd2154c1b6f67a461463cf322c9830,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/42dd2154c1b6f67a461463cf322c9830/7125a2ff0fd1e824bb74/index.html,0.0225491278427909,0.0056303819827776,"        xmin        ymin        xmax       ymax  confidence  class    name
0  20.371641  325.036896  599.231384  882.31665    0.338829      0  person"
51,7db3a9c286b1a445845bad68ff95f2bb,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/7db3a9c286b1a445845bad68ff95f2bb/26ae57f3a0e8e75f5693/index.html,0.3691277879538843,0.1216598426893653,"         xmin        ymin        xmax        ymax  confidence  class    name
0  372.945190  210.535156  568.184143  524.549072    0.909359      0  person
1    8.668166  221.091675  236.481079  521.784058    0.863815      0  person"
55,73adaebd0fbf7778d06d9d711ba5c152,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/73adaebd0fbf7778d06d9d711ba5c152/afedcb9bc6c7e779c09e/index.html,0.113570341679347,0.0274069719186609,"        xmin        ymin        xmax        ymax  confidence  class    name
0  78.046326  134.984787  490.111511  378.896851    0.353466      0  person"
56,3bc6564698bdf9559b98b255737bbedb,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/3bc6564698bdf9559b98b255737bbedb/dc90eeca8df7cdbceecf/index.html,0.1343497291508218,0.0329015785307402,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
57,df89c44299ec66120e89ab1d1296c26f,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/df89c44299ec66120e89ab1d1296c26f/449d5c9d52a816548497/index.html,0.2201058724583189,0.0647108296640775,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
59,39d4594499ca9372338b51f71e0b6681,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/39d4594499ca9372338b51f71e0b6681/c02bebcee16123327848/index.html,0.2642755874634249,0.0302253325691532,"         xmin        ymin        xmax        ymax  confidence  class    name
0  308.619690  110.234825  598.613647  443.393768    0.818586      0  person
1  217.460663  183.513519  354.475128  429.706604    0.305133      0  person"
60,3c35998c3f4a279a008ac3ffd8481fea,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/3c35998c3f4a279a008ac3ffd8481fea/071f14dc48317a72d4e5/index.html,0.0881563208806698,0.0183241266012517,"         xmin       ymin        xmax        ymax  confidence  class    name
0  452.671448  10.263528  599.420227  492.156647    0.637580      0  person
1  149.886002   2.802667  550.331604  500.000000    0.452794      0  person"
62,c706a9ad6b0c2ee9295fe40dfa5b0615,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/c706a9ad6b0c2ee9295fe40dfa5b0615/068653203a98a62e1b09/index.html,0.0775255845863586,0.0118632439540335,"        xmin  ymin        xmax   ymax  confidence  class    name
0  76.226089   0.0  592.427979  500.0    0.277595      0  person"
63,8b6e13cab4903dffde5588ea2ab0c2a2,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/8b6e13cab4903dffde5588ea2ab0c2a2/de4f9760d91c8dd3c2f4/index.html,0.0873578986427985,0.0313410095240237,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
65,637244e2ca7b57187bd1b563a5b85846,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/637244e2ca7b57187bd1b563a5b85846/1faffb49db5cb184ea43/index.html,0.1905830285521099,0.0503734210283677,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
66,99558df7a3e64e9b15c34c20f44f038a,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/99558df7a3e64e9b15c34c20f44f038a/11ed0ea513079c796f52/index.html,0.0986385886192127,0.0082772452240125,"         xmin        ymin        xmax        ymax  confidence  class  \
0  346.446960  199.129166  550.865234  498.484253    0.751289      0   
1   14.560099  160.271591  305.131989  532.493042    0.297341      0   
2   21.480616  458.242737  557.433594  898.779724    0.278700     72   
3  118.115929  573.081909  185.411636  705.659729    0.266454      0   
4  255.720657  574.568542  319.186920  692.067566    0.256820      0   

           name  
0        person  
1        person  
2  refrigerator  
3        person  
4        person  "
67,39825c2c74eae1fd9c73da842617d2da,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/39825c2c74eae1fd9c73da842617d2da/69f4e3abf2b6fab323db/index.html,0.2657927336599797,0.0337172968475547,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
68,ed9fd46313a5bce5f00d5fd720e5880f,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/ed9fd46313a5bce5f00d5fd720e5880f/0ff012c8ea6cfc947335/index.html,0.0022916005221011,0.0007902070765865,"       xmin        ymin        xmax   ymax  confidence  class    name
0  5.789823  176.031189  596.968445  900.0    0.687156      0  person"
69,c176d5a3e27117bc90e3820434a024d9,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/c176d5a3e27117bc90e3820434a024d9/32e931e200abc1db3157/index.html,0.2514987298043949,0.042590693986394,"         xmin        ymin        xmax        ymax  confidence  class    name
0  455.905640   88.920883  599.384888  329.213318    0.807851      0  person
1  319.289032  287.338898  432.768738  412.181519    0.594090      0  person"
71,bf1f7af46eec0e92939a8b3ba51cbacd,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/bf1f7af46eec0e92939a8b3ba51cbacd/20d187e0e3b7c83ecbae/index.html,0.0218409723980754,0.0034185869840465,"         xmin        ymin        xmax        ymax  confidence  class    name
0    7.091231  277.621002  595.017212  900.000000    0.793349      0  person
1  494.074646  354.303375  557.267639  464.508423    0.325486      0  person
2    9.925360  575.630737  580.788025  898.153076    0.258065     73    book"
73,26e54c41e45e7bd0899b90fdacf124fd,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/26e54c41e45e7bd0899b90fdacf124fd/5d54efe72ff500fc51b7/index.html,0.1666666666666666,0.0,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
75,d1e28a38a4e871527e62543540d0e7a7,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/d1e28a38a4e871527e62543540d0e7a7/f706ef12b184d2623d3e/index.html,0.0514292659513737,0.0257619756242171,"         xmin       ymin        xmax        ymax  confidence  class  \
0  131.248749  99.997780  509.391846  336.778351    0.638784      7   
1  128.644058  95.261452  520.157227  335.348969    0.427853      3   

         name  
0       truck  
1  motorcycle  "
76,f5f846befe806be6021ff34f9fd60547,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/f5f846befe806be6021ff34f9fd60547/5f75cda2c2854e30eeed/index.html,0.0546145433130486,0.0463407354584897,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
77,b4d26946d68754d77027cc419d36892f,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/b4d26946d68754d77027cc419d36892f/0c94dc969d44411e4bef/index.html,0.1695014473588724,0.1555100428160201,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
79,96510a48f1e13c601687e80f5d60670b,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/96510a48f1e13c601687e80f5d60670b/50492a8b8d1c0aa6963a/index.html,0.0752742171702646,0.0187140221320578,"         xmin        ymin        xmax        ymax  confidence  class    name
0  254.549744  423.569031  325.303497  486.437164    0.284217      0  person
1  456.987427  372.708435  528.774902  485.539307    0.269794      0  person"
81,09f35af0a30b37dce2f1a5ad7f143293,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/09f35af0a30b37dce2f1a5ad7f143293/3642ccd9ccbaf53c36d1/index.html,0.1826635419379104,0.0239562537974134,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
83,4443d262f14a8d6d58655dcf2e8c4542,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/4443d262f14a8d6d58655dcf2e8c4542/a94121c7343f68076251/index.html,0.1688366232675346,0.1057678846423071,"         xmin      ymin        xmax        ymax  confidence  class    name
0  201.357819  5.157833  465.020874  369.579407    0.916274      0  person"
85,3f08e75ebd9b0ca68ffd298893647a13,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/3f08e75ebd9b0ca68ffd298893647a13/20e9226c214403bbdabf/index.html,0.0642995895138917,0.0006059273956408,"         xmin       ymin        xmax        ymax  confidence  class    name
0  307.957031  16.711872  423.369019  332.407104    0.869764     39  bottle"
86,c21bfafc138cf023080098b0f7a439d0,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/c21bfafc138cf023080098b0f7a439d0/c4d37b88723a8aeae3de/index.html,0.0742675706383497,0.0071989786089739,"        xmin        ymin        xmax        ymax  confidence  class name
0  37.765293  280.395172  548.702942  553.837341    0.873262      2  car"
89,65299151bf4cbd1825d28e4a43d113ac,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/65299151bf4cbd1825d28e4a43d113ac/e00e7aafbfffa8dd8ee2/index.html,0.2540773451909904,0.0844092728511185,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
92,3ff8db0779a25d3a9b92aebfb0eebe69,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/3ff8db0779a25d3a9b92aebfb0eebe69/aee32ebc3a4a76e7ca5c/index.html,0.3745379362195351,0.1239897249545767,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
93,d3a2aee36af8bf076d1111a6115be31b,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/d3a2aee36af8bf076d1111a6115be31b/cc365c4985b04074873e/index.html,0.1177031822677293,0.0471697015533189,"         xmin        ymin        xmax        ymax  confidence  class   name
0  106.948006  202.062241  468.279785  495.215363    0.722089     74  clock"
94,b7aa3693292fc7cf17f4fc1da680bf5d,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/b7aa3693292fc7cf17f4fc1da680bf5d/8853ae2de3168e9f50d4/index.html,0.2197926949654491,0.0642645607107601,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
95,015f38df736f5a9498b18a1d12170187,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/015f38df736f5a9498b18a1d12170187/6874c32a001662d70c9b/index.html,0.0136411332633788,0.0073452256033578,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
96,db69df88f5a7b1540d4ff829bffb97f9,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/db69df88f5a7b1540d4ff829bffb97f9/1478ebe3d334af34de01/index.html,0.0343511450381679,0.0098600508905852,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
97,22c8ca74c84370214de628417aff20d6,https://s3.eu-west-1.amazonaws.com/a.futureadlabs.com/games/22c8ca74c84370214de628417aff20d6/47aaf2f8ecbfde3e8b14/index.html,0.1743421052631578,0.1019736842105263,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
98,d6875bfe73a3abc7eea25b7de121c643,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/d6875bfe73a3abc7eea25b7de121c643/16fc368b63fb837b805f/index.html,0.2014234423348568,0.0635648972949756,"Empty DataFrame
Columns: [xmin, ymin, xmax, ymax, confidence, class, name]
Index: []"
99,6939c3f395fc2317da25fa5b19580c68,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/6939c3f395fc2317da25fa5b19580c68/993d5bd55ba43f24d832/index.html,0.2445647813878861,0.0777376654632972,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
102,cc60737a3e2f6b713484916327764a5f,https://s3.ap-southeast-1.amazonaws.com/a.futureadlabs.com-ap-southeast-1-backup/ap-southeast-1/games/cc60737a3e2f6b713484916327764a5f/38fa8d9bd16c4a9d1469/index.html,0.3471112898214318,0.0560424396395737,"          xmin        ymin        xmax        ymax  confidence  class    name
0   339.515778   33.437645  497.919189  115.200058    0.800353     56   chair
1   208.214478   53.748333  338.781189  132.580444    0.744374     56   chair
2     0.000000  193.555023  141.317642  375.068085    0.636575     56   chair
3   519.575378  211.107956  589.489502  418.903351    0.555577     56   chair
4   492.816620   12.176022  598.747986  110.304924    0.553754     56   chair
5   181.404465  109.610832  292.954865  199.657791    0.424520     56   chair
6   100.371017   62.431129  205.733200  185.096069    0.422722     56   chair
7   329.094574  227.321365  398.462189  356.680237    0.384459     39  bottle
8   463.664978    0.344071  577.088989   67.475029    0.355287     56   chair
9     4.947647   73.392883   99.926369  171.631348    0.353644     56   chair
10    0.000000  305.463776   78.999710  421.978943    0.307313     56   chair
11  247.405304    0.905042  353.952942   73.120384    0.298114     56   chair
12  395.350189  231.492874  462.462402  350.843781    0.273557     39  bottle"
104,f6c6774bb267182cf248fd64a5b25b59,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/f6c6774bb267182cf248fd64a5b25b59/024c1844295cc4d87eaf/index.html,0.1593614532443404,0.0452418633454895,"        xmin        ymin       xmax        ymax  confidence  class    name
0  72.652397  213.257217  537.17926  616.299377    0.329229      0  person"
105,3c99774ddf5babcf91ae21f76e9f4508,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/3c99774ddf5babcf91ae21f76e9f4508/5ed943d31bb19ea2187b/index.html,0.1692471349426988,0.0426633532670653,"         xmin        ymin        xmax        ymax  confidence  class    name
0   12.529863  161.018066  263.467468  344.630432    0.517275      0  person
1  335.908844  142.906204  593.589417  483.542084    0.465148      0  person
2  401.944000  230.562683  421.520844  272.573761    0.342019     27     tie
3   35.945419  254.511246  283.820282  496.962708    0.284227     13   bench"
107,255d22983f0277734d8063562fad31b7,https://s3.us-west-1.amazonaws.com/a.futureadlabs.com-us-west-1-backup/us-west-1/games/255d22983f0277734d8063562fad31b7/0edf2036ac0682e1dd25/index.html,0.1617929778407366,0.0146716584033188,"         xmin        ymin        xmax        ymax  confidence  class  \
0  156.463608  103.272385  418.262329  844.033203    0.592514      0   
1  165.198227  662.005981  195.218307  689.213745    0.396550     32   

          name  
0       person  
1  sports ball  "
110,3ae630f06b5d395a7a0db157c2430093,https://s3.us-east-1.amazonaws.com/a.futureadlabs.com-us-east-1-backup/us-east-1/games/3ae630f06b5d395a7a0db157c2430093/902a7f2fc77f7749d8eb/index.html,0.2358177119652159,0.0735058862135444,"         xmin        ymin        xmax        ymax  confidence  class  name
0  260.463226  745.877991  352.811188  855.761414    0.896154     33  kite"
